date,river-level
12/15/2015,16.9686315789
12/16/2015,20.5774736842
12/18/2015,22.7828169014
12/19/2015,22.6568421053
12/20/2015,21.0890526316
12/21/2015,18.0717708333
12/22/2015,15.7678947368
12/23/2015,14.8615957447
12/24/2015,14.4653125
12/25/2015,14.0770526316
12/26/2015,15.3608421053
12/27/2015,24.1451578947
12/28/2015,28.3171578947
12/29/2015,29.9549473684
12/30/2015,30.0802105263
12/31/2015,29.5264210526
01/01/2016,26.4470526316
01/02/2016,20.6001052632
01/03/2016,15.7729473684
01/04/2016,13.1945833333
01/05/2016,12.3911578947
01/06/2016,12.1017894737
01/07/2016,12.3339361702
01/08/2016,12.4593684211
01/09/2016,13.8222916667
01/10/2016,16.5094736842
01/11/2016,17.2615957447
01/12/2016,16.6929787234
01/13/2016,15.4725263158
01/14/2016,14.1290526316
01/15/2016,13.4203125
01/16/2016,13.016
01/17/2016,12.4837894737
01/18/2016,11.688
01/19/2016,11.1478947368
01/20/2016,10.6729473684
01/21/2016,10.2435789474
01/22/2016,10.0179166667
01/23/2016,9.7738297872
01/24/2016,9.6878125
01/25/2016,9.6072631579
01/26/2016,9.5029473684
01/27/2016,9.4803157895
01/28/2016,9.7302083333
01/29/2016,9.6708510638
01/30/2016,9.5017708333
01/31/2016,9.3331578947
02/01/2016,8.7527368421
02/02/2016,8.56375
02/03/2016,9.1021052632
02/04/2016,9.9433684211
02/05/2016,11.6756842105
02/06/2016,11.6051041667
02/07/2016,10.3930526316
02/08/2016,9.2343157895
02/09/2016,8.776
02/10/2016,9.0786315789
02/11/2016,8.8684375
02/12/2016,7.9864210526
02/13/2016,7.6503157895
02/14/2016,7.3653684211
02/15/2016,6.5849473684
02/16/2016,6.114
02/17/2016,6.2176041667
02/18/2016,6.2365263158
02/19/2016,6.1387368421
02/20/2016,6.61125
02/21/2016,7.0566315789
02/22/2016,6.9317894737
02/23/2016,7.12625
02/24/2016,7.9698947368
02/25/2016,9.3413684211
02/26/2016,9.474
02/27/2016,9.2692708333
02/28/2016,8.6611458333
02/29/2016,7.7498947368
03/01/2016,7.4778947368
03/02/2016,7.2311578947
03/03/2016,7.0191666667
03/04/2016,6.709375
03/05/2016,6.5505263158
03/06/2016,6.4695789474
03/07/2016,6.3731578947
03/08/2016,6.4293684211
03/09/2016,8.1336458333
03/10/2016,8.0515789474
03/11/2016,6.7517894737
03/12/2016,6.4267708333
03/13/2016,6.2149450549
03/14/2016,6.3721052632
03/15/2016,6.3617894737
03/16/2016,6.4502105263
03/17/2016,6.5114583333
03/18/2016,6.3613684211
03/19/2016,6.706
03/20/2016,7.2217708333
03/21/2016,6.7358947368
03/22/2016,6.0972631579
03/23/2016,5.6263157895
03/24/2016,5.3092631579
03/25/2016,4.9695789474
03/26/2016,4.8701041667
03/27/2016,4.9435789474
03/28/2016,5.2453684211
03/29/2016,5.3253684211
03/30/2016,5.8020833333
03/31/2016,6.8981052632
04/01/2016,7.0061458333
04/02/2016,6.4777083333
04/03/2016,6.1341489362
04/04/2016,5.9763157895
04/05/2016,5.8030208333
04/06/2016,5.8387234043
04/07/2016,6.0275789474
04/08/2016,5.9285416667
04/09/2016,5.8469473684
04/10/2016,5.8162105263
04/11/2016,5.9428421053
04/12/2016,6.3951041667
04/13/2016,6.7290526316
04/14/2016,6.2088421053
04/15/2016,5.8285263158
04/16/2016,5.69
04/17/2016,5.4325263158
04/18/2016,5.069787234
04/19/2016,4.8904210526
04/20/2016,4.8276041667
04/21/2016,5.1284210526
04/22/2016,5.594
04/23/2016,5.5192708333
04/24/2016,5.8932631579
04/25/2016,8.5806315789
04/26/2016,9.8266315789
04/27/2016,10.2617021277
04/28/2016,10.1786458333
04/29/2016,14.8721052632
04/30/2016,19.4797894737
05/01/2016,19.7334736842
05/02/2016,17.6409473684
05/03/2016,17.5088421053
05/04/2016,18.2028421053
05/05/2016,17.8009375
05/06/2016,17.1049473684
05/07/2016,16.1130526316
05/08/2016,15.2859375
05/09/2016,14.8260638298
05/10/2016,15.3170212766
05/11/2016,15.9265957447
05/15/2016,16.1232894737
05/16/2016,15.3469318182
05/17/2016,14.8786458333
05/18/2016,14.4292708333
05/19/2016,13.6048421053
05/20/2016,13.1845263158
05/21/2016,12.94
05/22/2016,12.1565263158
05/23/2016,11.4189473684
05/24/2016,11.1962105263
05/25/2016,11.5883333333
05/26/2016,11.9657894737
05/27/2016,13.6742105263
05/28/2016,17.6473684211
05/29/2016,20.2782978723
05/30/2016,21.0346808511
05/31/2016,21.4759375
06/01/2016,21.4416842105
06/02/2016,20.0574736842
06/03/2016,18.1097894737
06/04/2016,16.7084210526
06/05/2016,15.52375
06/06/2016,14.8968421053
06/07/2016,15.2972631579
06/08/2016,15.19
06/09/2016,14.2541052632
06/10/2016,13.3637894737
06/11/2016,13.4078947368
06/12/2016,13.1162105263
06/13/2016,12.3346315789
06/14/2016,12.1898947368
06/15/2016,12.332
06/16/2016,12.2417894737
06/17/2016,12.0293684211
06/18/2016,11.5064210526
06/20/2016,9.872
06/21/2016,9.6624210526
06/22/2016,9.9007368421
06/23/2016,10.9523157895
06/24/2016,13.2302105263
06/25/2016,11.8202105263
06/26/2016,9.8484210526
06/27/2016,8.9122580645
06/28/2016,8.1236842105
06/29/2016,7.6546315789
06/30/2016,7.6306315789
07/01/2016,7.3522105263
07/02/2016,7.0562105263
07/03/2016,8.0422916667
07/04/2016,14.6285416667
07/05/2016,16.1704210526
07/06/2016,14.9925263158
07/07/2016,14.4515789474
07/08/2016,14.4478947368
07/09/2016,14.4501052632
07/10/2016,12.3156842105
07/11/2016,10.2826315789
07/12/2016,10.2027368421
07/13/2016,10.3831578947
07/14/2016,11.428
07/15/2016,14.6806315789
07/16/2016,13.6103125
07/17/2016,11.8751578947
07/18/2016,10.1028723404
07/19/2016,9.5565263158
07/20/2016,8.9076041667
07/21/2016,8.0684210526
07/22/2016,9.3325263158
07/23/2016,11.9663157895
07/24/2016,10.8029473684
07/25/2016,9.4977894737
07/26/2016,8.0779166667
07/27/2016,6.9919791667
07/28/2016,6.5581052632
07/29/2016,6.0634736842
07/30/2016,5.8402083333
07/31/2016,5.7613829787
08/01/2016,6.1323958333
08/02/2016,12.2745263158
08/03/2016,16.3446315789
08/04/2016,15.3356842105
08/05/2016,14.314
08/06/2016,12.7822916667
08/07/2016,11.3397894737
08/08/2016,10.2018947368
08/09/2016,8.7365263158
08/10/2016,7.3577894737
08/11/2016,7.2195789474
08/12/2016,7.1757894737
08/13/2016,8.7821052632
08/14/2016,8.2851041667
08/15/2016,6.7321052632
08/16/2016,5.5530526316
08/17/2016,6.2076842105
08/18/2016,7.145
08/19/2016,6.2170526316
08/20/2016,5.2642105263
08/21/2016,4.7326315789
08/22/2016,4.3281052632
08/23/2016,4.0525263158
08/24/2016,4.016875
08/25/2016,4.0606315789
08/26/2016,4.1316842105
08/28/2016,6.6367368421
08/29/2016,11.9040625
08/30/2016,12.0758947368
08/31/2016,10.096
09/01/2016,8.6328125
09/02/2016,8.9204166667
09/03/2016,10.0114736842
09/04/2016,9.4547368421
09/05/2016,7.6673684211
09/07/2016,5.6975789474
09/08/2016,5.9217894737
09/09/2016,8.5625263158
09/10/2016,14.2882291667
09/11/2016,15.2130526316
09/12/2016,12.6960638298
09/13/2016,11.6954166667
09/15/2016,8.0473684211
09/16/2016,11.079375
09/17/2016,17.6851578947
09/18/2016,15.3429166667
09/20/2016,11.2533684211
09/21/2016,12.6736458333
09/22/2016,12.0470526316
09/23/2016,11.1156842105
09/24/2016,10.6136458333
09/25/2016,9.7096842105
09/26/2016,8.3745263158
09/27/2016,7.6288541667
09/28/2016,9.5263157895
09/30/2016,10.0497894737
10/01/2016,8.5583333333
10/03/2016,7.0769791667
10/04/2016,6.4665263158
10/05/2016,6.2152631579
10/06/2016,6.0827083333
10/07/2016,6.436
10/08/2016,7.3121052632
10/09/2016,8.5313684211
10/10/2016,8.8348421053
10/11/2016,8.1380208333
10/12/2016,8.8098947368
10/13/2016,9.0034736842
10/14/2016,8.5708421053
10/15/2016,8.5820833333
10/16/2016,7.9077894737
10/17/2016,6.6847368421
10/18/2016,6.2976041667
10/19/2016,7.3637894737
10/20/2016,7.5056842105
10/21/2016,7.3595789474
10/22/2016,6.9810416667
10/23/2016,6.7276842105
10/24/2016,5.4744210526
10/25/2016,4.9213541667
10/27/2016,5.1604210526
10/28/2016,4.8583333333
10/29/2016,4.5822105263
10/30/2016,4.2724210526
10/31/2016,4.1192708333
11/01/2016,4.0602105263
11/02/2016,4.0734736842
11/03/2016,4.9065263158
11/04/2016,5.0775
11/05/2016,4.5655789474
11/06/2016,4.4149494949
11/07/2016,4.4248958333
11/08/2016,4.1045744681
11/09/2016,4.001875
11/10/2016,4.0377894737
11/11/2016,3.8830526316
11/12/2016,3.6404210526
11/13/2016,3.5523157895
11/14/2016,3.5772916667
11/15/2016,3.6097894737
11/16/2016,3.6464210526
11/17/2016,3.9041666667
11/18/2016,3.7711578947
11/19/2016,3.7302105263
11/20/2016,3.6576842105
11/21/2016,3.5845263158
11/22/2016,3.4266315789
11/23/2016,3.4738297872
11/24/2016,3.6735789474
11/25/2016,3.6692631579
11/26/2016,3.7476842105
11/27/2016,3.7582291667
11/28/2016,3.8794736842
11/29/2016,3.7445263158
11/30/2016,3.6314736842
12/01/2016,3.4183333333
12/02/2016,3.2955789474
12/03/2016,3.2092631579
12/04/2016,3.0605208333
12/05/2016,3.0374736842
12/06/2016,3.1174736842
12/07/2016,3.1267368421
12/08/2016,3.104375
12/09/2016,3.1221276596
12/11/2016,3.7111578947
12/12/2016,3.2858947368
12/13/2016,3.0145833333
12/14/2016,2.785
12/15/2016,2.4014583333
12/16/2016,2.6247368421
12/17/2016,4.1449473684
12/18/2016,3.2214736842
12/19/2016,2.3547368421
12/20/2016,2.0854736842
12/21/2016,2.1124210526
12/22/2016,2.1888888889
12/23/2016,2.0629166667
12/24/2016,1.9761458333
12/25/2016,2.0319791667
12/26/2016,2.2363541667
12/27/2016,2.2886315789
12/28/2016,2.3515789474
12/29/2016,2.4754166667
12/30/2016,2.5588421053
12/31/2016,3.1667708333
01/01/2017,4.5486458333
01/02/2017,4.5439583333
01/03/2017,3.9777894737
01/04/2017,3.7401041667
01/05/2017,3.693125
01/06/2017,3.6180208333
01/07/2017,3.750625
01/08/2017,3.6992708333
01/09/2017,3.1433333333
01/10/2017,3.1041666667
01/11/2017,2.9701052632
01/12/2017,2.3638947368
01/13/2017,2.0258333333
01/14/2017,1.9524210526
01/15/2017,2.1683333333
01/16/2017,2.2220833333
01/17/2017,1.885625
01/18/2017,1.7175
01/19/2017,1.9413541667
01/20/2017,2.9329473684
01/21/2017,4.5328421053
01/22/2017,5.625625
01/23/2017,5.3127368421
01/24/2017,4.6385416667
01/25/2017,4.9933333333
01/26/2017,5.3873958333
01/27/2017,5.6772916667
01/28/2017,6.3869473684
01/29/2017,6.2052631579
01/30/2017,5.2367708333
01/31/2017,4.7002105263
02/01/2017,4.3827368421
02/02/2017,3.955625
02/03/2017,3.7645833333
02/04/2017,4.4227083333
02/05/2017,4.9377083333
02/06/2017,4.5929166667
02/07/2017,4.5918947368
02/08/2017,3.6160416667
02/09/2017,3.1460416667
02/10/2017,3.7721875
02/11/2017,4.2966666667
02/12/2017,3.5992708333
02/13/2017,2.9506315789
02/14/2017,2.68875
02/15/2017,2.8129473684
02/16/2017,2.9278947368
02/17/2017,3.3655208333
02/18/2017,4.6213541667
02/19/2017,4.8979166667
02/20/2017,4.468125
02/21/2017,4.1888541667
02/22/2017,4.0264210526
02/23/2017,3.9824210526
02/24/2017,3.8421052632
02/25/2017,3.9055208333
02/26/2017,3.7866666667
02/27/2017,3.6429166667
02/28/2017,3.6566315789
03/01/2017,3.5246153846
03/02/2017,3.4957894737
03/03/2017,3.4986458333
03/04/2017,3.609375
03/05/2017,3.6538947368
03/06/2017,3.2480208333
03/07/2017,3.0677894737
03/08/2017,3.0276842105
03/09/2017,3.1038541667
03/10/2017,3.1144791667
03/11/2017,3.043125
03/12/2017,3.0552173913
03/13/2017,3.1595789474
03/14/2017,3.2361458333
03/15/2017,3.6430526316
03/16/2017,3.8169892473
03/17/2017,3.6034375
03/18/2017,3.3771875
03/19/2017,3.1782291667
03/20/2017,2.892
03/21/2017,2.5688541667
03/22/2017,2.3376041667
03/23/2017,2.2389583333
03/24/2017,2.1632631579
03/25/2017,2.4602083333
03/26/2017,3.0347368421
03/27/2017,3.5733333333
03/28/2017,4.2992631579
03/29/2017,5.3669791667
03/30/2017,7.5602083333
03/31/2017,10.0973958333
04/01/2017,11.8211458333
04/02/2017,14.4952083333
04/03/2017,13.7498947368
04/04/2017,12.4110416667
04/05/2017,13.8708421053
04/06/2017,16.6337234043
04/07/2017,19.2634375
04/08/2017,20.3403157895
04/09/2017,19.4455789474
04/10/2017,17.8775789474
04/11/2017,16.4877083333
04/12/2017,14.9180208333
04/13/2017,13.30375
04/14/2017,12.3032291667
04/15/2017,11.5066315789
04/16/2017,10.7065625
04/17/2017,9.7397894737
04/18/2017,9.7460416667
04/19/2017,10.731875
04/20/2017,11.2621875
04/21/2017,11.030625
04/22/2017,10.550625
04/23/2017,9.8414736842
04/24/2017,9.5233333333
04/25/2017,10.701875
04/26/2017,11.7001162791
04/27/2017,11.6868604651
04/28/2017,12.22425
04/29/2017,14.1768539326
04/30/2017,24.6207368421
05/01/2017,27.7707291667
05/02/2017,29.0204210526
05/03/2017,29.9484375
05/04/2017,31.6891578947
05/05/2017,30.6916842105
05/06/2017,27.4610416667
05/07/2017,22.5350526316
05/08/2017,19.1808421053
05/09/2017,17.631978022
05/10/2017,15.9309473684
05/11/2017,15.17375
05/12/2017,14.7396875
05/13/2017,14.7044680851
05/14/2017,14.9934375
05/15/2017,15.1061052632
05/16/2017,14.8758333333
05/17/2017,14.3203157895
05/18/2017,13.9069791667
05/19/2017,13.7355208333
05/20/2017,16.3953125
05/21/2017,18.6092708333
05/22/2017,19.3604166667
05/23/2017,20.0286315789
05/24/2017,20.5942708333
05/25/2017,20.1159139785
05/26/2017,18.7608421053
05/27/2017,17.4807446809
05/28/2017,17.6144210526
05/29/2017,17.2629473684
05/30/2017,16.9331578947
05/31/2017,16.7186458333
06/01/2017,16.3268421053
06/02/2017,15.8591578947
06/03/2017,15.2675824176
06/04/2017,14.5742105263
06/05/2017,14.0755789474
06/06/2017,13.731875
06/07/2017,13.430625
06/08/2017,12.7220833333
06/09/2017,12.0232631579
06/10/2017,11.8751041667
06/11/2017,11.8154166667
06/12/2017,11.7149473684
06/13/2017,11.6996842105
06/14/2017,11.5920833333
06/15/2017,11.4776041667
06/16/2017,11.3978125
06/17/2017,11.2049473684
06/18/2017,11.4648958333
06/19/2017,11.7883157895
06/20/2017,12.8217894737
06/21/2017,13.706875
06/22/2017,12.6576041667
06/23/2017,11.5692631579
06/24/2017,10.7636458333
06/25/2017,9.9266666667
06/26/2017,8.7672916667
06/27/2017,7.8407291667
06/28/2017,7.2511578947
06/29/2017,6.89375
06/30/2017,7.8016666667
07/01/2017,14.4521875
07/02/2017,17.4926315789
07/03/2017,17.7734736842
07/04/2017,16.5805263158
07/05/2017,15.2409473684
07/06/2017,14.1965263158
07/07/2017,12.9180208333
07/08/2017,12.0029473684
07/09/2017,10.6295789474
07/10/2017,8.98875
07/11/2017,8.7725
07/12/2017,9.0380208333
07/13/2017,8.9375
07/14/2017,8.8307368421
07/15/2017,9.0066315789
07/16/2017,9.9616842105
07/17/2017,10.1997916667
07/18/2017,9.1946315789
07/19/2017,8.2505208333
07/20/2017,6.7786458333
07/21/2017,6.1510416667
07/22/2017,6.1735416667
07/23/2017,6.0381052632
07/24/2017,5.6307368421
07/25/2017,5.5376041667
07/26/2017,5.1732978723
07/27/2017,4.7473958333
07/28/2017,5.11625
07/29/2017,6.9633684211
07/30/2017,10.779375
07/31/2017,8.2832291667
08/01/2017,6.6428125
08/02/2017,6.4921052632
08/03/2017,6.5610416667
08/04/2017,6.560625
08/05/2017,5.7698958333
08/06/2017,4.5615625
08/07/2017,6.3971875
08/08/2017,10.9883157895
08/09/2017,12.288125
08/10/2017,9.6395833333
08/11/2017,8.3717708333
08/12/2017,8.321875
08/13/2017,7.9485416667
08/14/2017,7.4433333333
08/15/2017,6.7457291667
08/16/2017,5.9664583333
08/17/2017,5.6586458333
08/18/2017,5.5602083333
08/19/2017,5.9314583333
08/20/2017,6.4677894737
08/21/2017,5.5103125
08/22/2017,5.6323958333
08/23/2017,8.2553125
08/24/2017,15.455
08/25/2017,16.8407368421
08/26/2017,14.2482105263
08/27/2017,12.7585263158
08/28/2017,11.6296842105
08/29/2017,10.754375
08/30/2017,10.5797894737
08/31/2017,9.9070833333
09/01/2017,9.2405208333
09/02/2017,8.8984375
09/03/2017,8.3065625
09/04/2017,7.6292708333
09/05/2017,7.4594791667
09/06/2017,7.8807291667
09/07/2017,7.1067368421
09/08/2017,6.1907291667
09/09/2017,5.21375
09/10/2017,4.5354166667
09/11/2017,4.0266315789
09/12/2017,3.6986458333
09/13/2017,3.869375
09/14/2017,3.7701041667
09/15/2017,3.5571578947
09/16/2017,3.5541489362
09/17/2017,3.3088421053
09/18/2017,3.3539583333
09/19/2017,3.3238541667
09/20/2017,4.5736842105
09/21/2017,4.7938541667
09/22/2017,5.0836170213
09/23/2017,4.8721875
09/24/2017,4.8909677419
09/25/2017,4.0705208333
09/26/2017,3.4926041667
09/27/2017,4.2717708333
09/28/2017,5.079375
09/29/2017,3.8278125
09/30/2017,3.3250526316
10/01/2017,4.2204210526
10/02/2017,4.3958333333
10/03/2017,4.2902083333
10/04/2017,5.0151578947
10/05/2017,5.7835789474
10/06/2017,5.256875
10/07/2017,4.6302083333
10/08/2017,4.7724210526
10/09/2017,5.0327368421
10/10/2017,7.7528125
10/11/2017,11.7545263158
10/12/2017,10.9027368421
10/13/2017,9.6505208333
10/14/2017,9.1790625
10/15/2017,9.9402105263
10/16/2017,9.7485416667
10/17/2017,9.4715625
10/18/2017,9.0628125
10/19/2017,8.625212766
10/20/2017,7.9617708333
10/21/2017,7.2717708333
10/22/2017,6.7188541667
10/23/2017,6.3709473684
10/24/2017,6.9117708333
10/25/2017,8.9815789474
10/26/2017,8.0412631579
10/27/2017,6.7007291667
10/28/2017,6.9708333333
10/29/2017,6.9655789474
10/30/2017,5.923125
10/31/2017,5.4924210526
11/01/2017,6.1652083333
11/02/2017,6.4927368421
11/03/2017,6.2618947368
11/04/2017,6.0293684211
11/05/2017,5.6701010101
11/06/2017,4.9198958333
11/07/2017,4.5808333333
11/08/2017,4.3981052632
11/09/2017,4.2484375
11/10/2017,4.1012631579
11/11/2017,4.0044680851
11/12/2017,4.4505208333
11/13/2017,4.3121875
11/14/2017,4.0447916667
11/15/2017,4.5601041667
11/16/2017,5.0235416667
11/17/2017,5.0380208333
11/18/2017,4.8036842105
11/19/2017,4.186
11/20/2017,3.7113684211
11/21/2017,3.5235789474
11/22/2017,3.6370833333
11/23/2017,3.7341666667
11/24/2017,3.6855208333
11/25/2017,3.5275531915
11/26/2017,3.4281052632
11/27/2017,3.3920833333
11/28/2017,3.3690625
11/29/2017,3.2928421053
11/30/2017,3.3910526316
12/01/2017,3.4655319149
12/02/2017,3.8641935484
12/03/2017,3.4973958333
12/04/2017,3.2848958333
12/05/2017,3.2090625
12/06/2017,3.1752631579
12/07/2017,3.1917708333
12/08/2017,3.2545833333
12/09/2017,4.0425
12/10/2017,4.525625
12/11/2017,3.8708421053
12/12/2017,3.5161458333
12/13/2017,3.3619791667
12/14/2017,3.5487368421
12/15/2017,3.81625
12/16/2017,2.9634375
12/17/2017,2.6677083333
12/18/2017,2.8492631579
12/19/2017,2.7359375
12/20/2017,2.5489583333
12/21/2017,2.5301041667
12/22/2017,2.6030526316
12/23/2017,2.6567708333
12/24/2017,2.6188541667
12/25/2017,2.5827368421
12/26/2017,2.4388421053
12/27/2017,2.2673958333
12/28/2017,2.1807291667
12/29/2017,2.2984375
12/30/2017,2.2126744186
12/31/2017,1.7564935065
01/01/2018,1.431627907
01/06/2018,1.160625
01/07/2018,1.697
01/08/2018,1.794375
01/09/2018,1.4310416667
01/10/2018,1.4060416667
01/11/2018,1.5485416667
01/12/2018,1.5854736842
01/13/2018,1.4405263158
01/14/2018,1.4455294118
01/15/2018,1.5253125
01/16/2018,1.54
01/18/2018,3.4768
01/19/2018,2.9630526316
01/20/2018,1.7794505495
01/21/2018,1.2636065574
01/22/2018,1.3994029851
01/23/2018,1.8733684211
01/24/2018,1.9904878049
01/25/2018,1.6941666667
01/26/2018,1.6686315789
01/27/2018,2.03
01/28/2018,2.2147916667
01/29/2018,2.1619791667
01/30/2018,2.0826436782
01/31/2018,1.9580208333
02/01/2018,2.186
02/02/2018,2.5397849462
02/03/2018,2.2554736842
02/04/2018,2.1963157895
02/05/2018,1.9852173913
02/06/2018,1.6589473684
02/07/2018,2.1032954545
02/08/2018,2.4567368421
02/09/2018,2.0133333333
02/10/2018,1.4317204301
02/11/2018,1.2260416667
02/12/2018,1.29
02/13/2018,1.3034482759
02/14/2018,1.3673684211
02/15/2018,1.3709375
02/16/2018,1.178
02/17/2018,1.0488541667
02/18/2018,0.9426041667
02/19/2018,0.8936458333
02/20/2018,1.1466666667
02/21/2018,4.2035416667
02/22/2018,7.5332291667
02/23/2018,8.0464583333
02/24/2018,8.7719791667
02/25/2018,10.5427083333
02/26/2018,10.9761458333
02/27/2018,10.7933333333
02/28/2018,11.4013541667
03/01/2018,11.6167708333
03/02/2018,9.5843157895
03/03/2018,8.0198958333
03/04/2018,7.1389583333
03/05/2018,6.8178125
03/06/2018,7.2308421053
03/07/2018,7.13
03/08/2018,6.7004166667
03/09/2018,7.0357894737
03/10/2018,8.0882291667
03/11/2018,7.7752747253
03/12/2018,6.5456842105
03/13/2018,5.7376842105
03/14/2018,5.6318947368
03/15/2018,5.5782291667
03/16/2018,4.8026041667
03/17/2018,4.3586458333
03/18/2018,4.1547916667
03/19/2018,4.110625
03/20/2018,6.5465263158
03/21/2018,7.3352083333
03/22/2018,7.44375
03/23/2018,7.7290217391
03/24/2018,7.7583157895
03/25/2018,7.301875
03/26/2018,6.2866666667
03/27/2018,8.1655789474
03/28/2018,11.8573958333
03/29/2018,12.0920212766
03/30/2018,12.2306315789
03/31/2018,12.2585263158
04/01/2018,11.8450526316
04/02/2018,10.9970526316
04/03/2018,10.1864583333
04/04/2018,9.5763157895
04/05/2018,8.702
04/06/2018,8.1202083333
04/07/2018,7.8626315789
04/08/2018,7.6425263158
04/09/2018,7.4166666667
04/10/2018,7.1663541667
04/11/2018,7.0433333333
04/12/2018,6.9405208333
04/13/2018,6.7041666667
04/14/2018,8.8380208333
04/15/2018,8.2291666667
04/16/2018,7.0515957447
04/17/2018,7.3553684211
04/18/2018,7.9574736842
04/19/2018,7.4834375
04/20/2018,6.9680208333
04/21/2018,6.9201041667
04/22/2018,6.8980208333
04/23/2018,6.6664210526
04/24/2018,6.625
04/25/2018,7.0384375
04/26/2018,8.0116842105
04/27/2018,7.4273958333
04/28/2018,7.2544791667
04/29/2018,7.1796875
04/30/2018,7.1923958333
05/01/2018,7.3070833333
05/02/2018,7.3845833333
05/03/2018,7.3901041667
05/04/2018,7.405
05/05/2018,7.4953125
05/06/2018,7.8704210526
05/07/2018,8.9094791667
05/08/2018,9.8536458333
05/09/2018,9.7755208333
05/10/2018,9.1987368421
05/11/2018,8.8416666667
05/12/2018,8.9298958333
05/13/2018,8.3579166667
05/14/2018,7.9381052632
05/15/2018,7.6913541667
05/16/2018,7.6247916667
05/17/2018,7.6035416667
05/18/2018,7.540625
05/19/2018,7.8157291667
05/20/2018,8.2754736842
05/21/2018,9.1357291667
05/22/2018,12.2377894737
05/23/2018,12.0878125
05/24/2018,11.2977173913
05/25/2018,10.5671875
05/26/2018,9.7876842105
05/27/2018,9.4835789474
05/28/2018,9.2951041667
05/29/2018,9.2869791667
05/30/2018,9.8792631579
05/31/2018,10.1374736842
06/01/2018,10.1313541667
06/02/2018,10.3364583333
06/03/2018,9.9904210526
06/04/2018,9.1032631579
06/05/2018,8.7717708333
06/06/2018,8.2323958333
06/07/2018,8.1195833333
06/08/2018,8.2075
06/09/2018,8.6293684211
06/10/2018,8.7869473684
06/11/2018,7.5704166667
06/12/2018,7.1522916667
06/13/2018,6.9724210526
06/14/2018,6.9956842105
06/15/2018,7.234375
06/16/2018,7.9772916667
06/17/2018,8.7070833333
06/18/2018,8.143125
06/19/2018,7.49
06/20/2018,8.0883333333
06/21/2018,7.6182291667
06/22/2018,7.1039583333
06/23/2018,7.3283157895
06/24/2018,8.5632291667
06/25/2018,9.471875
06/26/2018,9.3383333333
06/27/2018,10.3333333333
06/28/2018,11.6571276596
06/29/2018,11.2917708333
06/30/2018,11.4671875
07/01/2018,12.1634375
07/02/2018,12.0635789474
07/03/2018,12.4213684211
07/04/2018,12.67125
07/05/2018,12.6703125
07/06/2018,12.7016842105
07/07/2018,12.6170833333
07/08/2018,12.3567368421
07/09/2018,11.9686458333
07/10/2018,11.4636458333
07/11/2018,10.9784375
07/12/2018,10.5592708333
07/13/2018,10.2704210526
07/14/2018,10.1434375
07/15/2018,10.6275
07/16/2018,10.0428125
07/17/2018,9.74125
07/18/2018,9.4785263158
07/19/2018,9.61
07/20/2018,10.7864583333
07/21/2018,10.9979166667
07/22/2018,10.8867368421
07/23/2018,10.1453125
07/24/2018,9.8736458333
07/25/2018,9.7861458333
07/26/2018,9.6828125
07/27/2018,9.8339583333
07/28/2018,9.4455208333
07/29/2018,9.2125
07/30/2018,9.1673958333
07/31/2018,9.0565263158
08/01/2018,8.9225263158
08/02/2018,8.6703125
08/03/2018,8.4589583333
08/04/2018,8.3201052632
08/05/2018,8.1654166667
08/06/2018,7.9395789474
08/07/2018,7.8575
08/08/2018,8.37875
08/09/2018,8.0513684211
08/10/2018,8.5721875
08/11/2018,8.00375
08/12/2018,7.6860416667
08/13/2018,7.5709473684
08/14/2018,7.4767708333
08/15/2018,7.4207291667
08/16/2018,7.4204210526
08/17/2018,7.6433333333
08/18/2018,8.5861458333
08/19/2018,8.0136842105
08/20/2018,7.6139583333
08/21/2018,7.3497849462
08/22/2018,7.4690625
08/23/2018,7.88625
08/24/2018,8.4373684211
08/25/2018,10.1170526316
08/26/2018,10.4575789474
08/27/2018,9.4446875
08/28/2018,8.6658947368
08/29/2018,8.4634375
08/30/2018,8.6249473684
08/31/2018,8.6147916667
09/01/2018,9.1818947368
09/02/2018,9.5321875
09/03/2018,9.3948958333
09/04/2018,9.3573958333
09/05/2018,9.7044210526
09/06/2018,11.9863541667
09/07/2018,14.0146315789
09/08/2018,14.8851041667
09/09/2018,15.7465263158
09/10/2018,15.3451041667
09/11/2018,14.2675789474
09/12/2018,13.1395833333
09/13/2018,12.09
09/14/2018,11.44875
09/15/2018,11.4833684211
09/16/2018,11.188
09/17/2018,10.595625
09/18/2018,10.4842708333
09/19/2018,10.9258333333
09/20/2018,10.5180208333
09/21/2018,10.2963157895
09/22/2018,10.1327083333
09/23/2018,9.7551578947
09/24/2018,9.7030208333
09/25/2018,9.6995789474
09/26/2018,9.6768421053
09/27/2018,9.8173958333
09/28/2018,10.2447916667
09/29/2018,10.6982291667
09/30/2018,11.043125
10/01/2018,11.3310416667
10/02/2018,11.4886315789
10/03/2018,11.6047916667
10/04/2018,11.7755208333
10/05/2018,11.649375
10/06/2018,11.2704210526
10/07/2018,11.7569791667
10/08/2018,12.9678947368
10/09/2018,14.6547916667
10/10/2018,18.6586315789
10/11/2018,20.2681052632
10/12/2018,20.6313541667
10/13/2018,20.9285263158
10/14/2018,21.0761052632
10/15/2018,20.7508421053
10/16/2018,20.2463541667
10/17/2018,19.3075
10/18/2018,17.4108510638
10/19/2018,15.9688541667
